transaction_id,customer_id,amount,payment_method,status,failure_reason,transaction_time,retry_count,recovery_score,priority,recommendation
TXN102078,CUST5344,18741.96,CARD,FAILED,NETWORK_ERROR,2026-08-05 14:24:48.314360,3,55,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN103266,CUST2274,34015.88,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-08 04:09:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100807,CUST3353,34100.38,CARD,FAILED,LIMIT_EXCEEDED,2026-08-19 10:25:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100526,CUST3991,24812.29,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-11 00:56:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100534,CUST4089,7794.53,CARD,FAILED,BANK_DECLINE,2026-08-27 19:04:48.314360,0,55,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104304,CUST7865,10444.71,WALLET,FAILED,BANK_DECLINE,2026-08-09 00:52:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100408,CUST1753,14662.93,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-01 20:36:48.314360,0,55,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100243,CUST7739,12403.46,CARD,FAILED,LIMIT_EXCEEDED,2026-08-17 05:47:48.314360,1,55,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101536,CUST5022,14664.88,NETBANKING,FAILED,BANK_DECLINE,2026-08-12 23:06:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN101528,CUST1220,7812.7,UPI,FAILED,NETWORK_ERROR,2026-08-11 14:19:48.314360,1,55,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104370,CUST3330,22594.8,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-20 12:57:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104411,CUST7334,13039.16,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-12 15:00:48.314360,0,55,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101726,CUST1661,19856.83,UPI,FAILED,BANK_DECLINE,2026-08-19 01:01:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104807,CUST1630,41790.04,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-10 09:53:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104441,CUST1704,41120.51,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-12 12:34:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102430,CUST7572,19626.2,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-18 22:09:48.314360,0,55,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102443,CUST7202,21307.46,CARD,FAILED,LIMIT_EXCEEDED,2026-08-28 12:17:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104710,CUST6059,10232.82,UPI,FAILED,NETWORK_ERROR,2026-08-07 09:09:48.314360,3,55,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104976,CUST3216,33843.51,CARD,FAILED,LIMIT_EXCEEDED,2026-08-05 06:37:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104472,CUST7228,25858.71,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-07 11:15:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103966,CUST6094,16480.19,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-07 18:14:48.314360,0,55,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102492,CUST5869,6907.88,CARD,FAILED,NETWORK_ERROR,2026-08-18 05:52:48.314360,1,55,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN102465,CUST1042,15900.17,NETBANKING,FAILED,NETWORK_ERROR,2026-08-13 01:50:48.314360,3,55,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100678,CUST4787,11850.27,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-22 12:00:48.314360,0,55,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102630,CUST5344,19787.81,CARD,FAILED,LIMIT_EXCEEDED,2026-08-27 12:18:48.314360,1,55,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100510,CUST7073,14180.2,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-25 04:07:48.314360,1,55,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100653,CUST1951,26729.22,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-06 07:32:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100659,CUST2126,48354.27,CARD,FAILED,LIMIT_EXCEEDED,2026-08-05 21:44:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100664,CUST3173,39086.62,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-18 09:07:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101440,CUST2393,41039.3,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-07 09:38:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101432,CUST8281,15000.44,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-23 20:00:48.314360,0,55,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101571,CUST1698,9016.42,NETBANKING,FAILED,TIMEOUT,2026-08-22 01:31:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN101838,CUST8343,41068.11,CARD,FAILED,LIMIT_EXCEEDED,2026-08-15 18:12:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103944,CUST7325,14643.98,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-04 20:01:48.314360,0,55,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102123,CUST5744,19411.82,UPI,FAILED,NETWORK_ERROR,2026-08-06 04:36:48.314360,3,55,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN102549,CUST8712,11284.86,WALLET,FAILED,BANK_DECLINE,2026-08-17 15:34:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN102522,CUST8187,36524.77,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-06 17:53:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102275,CUST5113,42477.64,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-06 12:18:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102262,CUST2510,29438.3,UPI,FAILED,LIMIT_EXCEEDED,2026-08-28 15:39:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101746,CUST8990,8254.86,NETBANKING,FAILED,TIMEOUT,2026-08-01 23:19:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN101984,CUST6891,22278.25,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-11 01:53:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102101,CUST3092,8651.45,NETBANKING,FAILED,TIMEOUT,2026-08-17 01:00:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN101428,CUST5224,45550.34,UPI,FAILED,LIMIT_EXCEEDED,2026-07-30 05:05:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102796,CUST7035,227.08,NETBANKING,FAILED,TIMEOUT,2026-08-18 04:11:48.314360,0,55,MEDIUM,This is a low-value transaction. No previous retry has been attempted. Retry the payment because the failure may be temporary.
TXN102349,CUST5573,15123.2,UPI,FAILED,NETWORK_ERROR,2026-08-03 18:33:48.314360,3,55,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN103849,CUST9524,5071.73,WALLET,FAILED,BANK_DECLINE,2026-08-24 02:28:48.314360,0,55,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN102354,CUST6175,41373.98,CARD,FAILED,INSUFFICIENT_FUNDS,2026-07-31 06:09:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103657,CUST3401,40935.89,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-24 06:10:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103700,CUST5006,14532.03,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-08 03:58:48.314360,1,55,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103531,CUST6520,5299.74,NETBANKING,FAILED,TIMEOUT,2026-08-17 22:48:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN103551,CUST8202,36556.89,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-15 00:02:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103562,CUST2167,37960.69,UPI,FAILED,LIMIT_EXCEEDED,2026-08-20 14:43:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103583,CUST8702,35392.06,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-19 09:10:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104783,CUST7027,28588.18,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-28 09:26:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100095,CUST4291,19843.54,UPI,FAILED,BANK_DECLINE,2026-08-12 06:56:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104227,CUST6875,6016.72,CARD,FAILED,NETWORK_ERROR,2026-08-17 03:46:48.314360,1,55,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100521,CUST9597,43319.15,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-05 10:56:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104173,CUST9906,8706.51,NETBANKING,FAILED,TIMEOUT,2026-08-21 02:26:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN100261,CUST1109,18122.97,CARD,FAILED,BANK_DECLINE,2026-08-24 19:50:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100273,CUST3363,5770.16,WALLET,FAILED,TIMEOUT,2026-08-08 20:48:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN104144,CUST7633,12445.07,NETBANKING,FAILED,BANK_DECLINE,2026-08-02 04:40:48.314360,2,55,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104764,CUST9146,604.15,NETBANKING,FAILED,TIMEOUT,2026-08-21 21:36:48.314360,0,55,MEDIUM,This is a low-value transaction. No previous retry has been attempted. Retry the payment because the failure may be temporary.
TXN104741,CUST2203,8793.73,UPI,FAILED,NETWORK_ERROR,2026-08-26 21:31:48.314360,1,55,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104692,CUST8955,3099.73,WALLET,FAILED,TIMEOUT,2026-08-14 08:54:48.314360,0,55,MEDIUM,This is a low-value transaction. No previous retry has been attempted. Retry the payment because the failure may be temporary.
